year	month	day	prcp	dflw	max_upflx	water_evap	eto	no3c	srpc
2007	5	8	0	0.4521	2.725690987	5.384231034	4.57	6.248	0.056604
2007	5	9	3.81	0.45815	2.733193133	5.426886207	2.66	6.248	0.056604
2007	5	10	0	0.45375	2.731236052	5.754658621	4.39	6.248	0.056604
2007	5	11	0	0.4304	2.708974249	5.632251724	4.6	6.248	0.056604
2007	5	12	0	0.43545	2.68548927	5.796524138	4.81	6.248	0.056604
2007	5	13	0	0.3864	2.660781116	5.265155172	4.37	6.3385	0.056604
2007	5	14	0	0.42665	2.702287554	4.793896552	6.08	6.3385	0.056604
2007	5	15	0	0.50595	2.505682403	5.358531034	6.29	6.3385	0.056604
2007	5	16	9.65	0.29445	2.495407725	5.491486207	2.8	6.2055	0.056604
2007	5	17	1.01	0.27825	2.481708155	5.580810345	2.39	6.2055	0.056604
2007	5	18	0	0.2738	2.476815451	5.781337931	4.47	6.2055	0.056604
2007	5	19	0	0.28385	2.485133047	5.42812069	4.65	8.096	0.056604
2007	5	20	0.25	0.28665	2.48806867	5.557665517	4.84	8.096	0.056604
2007	5	21	0	0.27265	2.47632618	5.559248276	5.9	8.096	0.056604
2007	5	22	0	0.4601	2.470454936	5.625437931	6.1	8.096	0.056604
2007	5	23	0	0.46455	2.769888412	5.852251724	6.17	8.096	0.056604
2007	5	24	0	0.49065	2.776248927	5.765541379	5.72	8.096	0.056604
2007	5	25	10.92	0.51275	2.806257511	5.616386207	3.88	7.927	0.056604
2007	5	26	0	0.54605	2.832596567	5.337113793	3.65	7.927	0.056604
2007	5	27	0	0.5454	2.834716738	5.263710345	2.65	7.927	0.056604
2007	5	28	8.13	0.5193	2.812291845	5.470572414	3.13	7.927	0.056604
2007	5	29	0	0.50395	2.800467811	5.605841379	4.19	7.927	0.056604
2007	5	30	0	0.5133	2.808133047	5.680610345	5.23	9.4095	0.056604
2007	5	31	0	0.51665	2.81172103	5.845568966	4.94	9.4095	0.056604
2007	6	1	0	0.5604	2.828437768	5.873731034	5.02	9.4095	0.05173
2007	6	2	0	0.55875	2.847193133	5.701944828	4.85	9.5975	0.05173
2007	6	3	9.4	0.6163	2.870223602	5.656637931	3.82	9.5975	0.05173
2007	6	4	1.78	0.6015	2.866993789	5.568103448	3.62	9.5975	0.05173
2007	6	5	1.27	0.5053	2.812454936	5.464775862	4.14	9.5975	0.05173
2007	6	6	0	0.1405	2.296414169	5.960796552	5.13	9.698	0.05173
2007	6	7	0	0.3205	2.657845494	6.100393103	7.13	9.698	0.05173
2007	6	8	3.3	0.380032512	0	5.938651724	5.66	9.698	0.05173
2007	6	9	0	0.202274349	0	6.226462069	5.38	9.695	0.05173
2007	6	10	0	0.10766161	0	6.311606897	4.96	9.695	0.05173
2007	6	11	0	0.057303471	0	5.60867931	5.8	9.695	0.05173
2007	6	12	0	0.030500081	0	5.981124138	5.89	9.695	0.05173
2007	6	13	0	0.016233832	0	5.819827586	5.93	9.5395	0.05173
2007	6	14	0	0.008640544	0	6.227586207	5.96	9.5395	0.05173
2007	6	15	0	0.004598976	0	6.025331034	5.64	9.5395	0.05173
2007	6	16	0	0.2103	2.356479564	6.12167931	5.54	9.68835	0.05173
2007	6	17	4.82	0.12775	2.320512262	6.399789655	5.16	9.67615	0.05173
2007	6	18	0	0.06905	2.30252861	6.270624138	6.26	9.664	0.05173
2007	6	19	4.57	0.03765	2.290659401	6.444013793	4.02	9.6518	0.05173
2007	6	20	0	0.005	2.277711172	6.330824138	5.7	9.63965	0.05173
2007	6	21	0	0.0033	2.274474114	6.158472414	6.11	9.6275	0.05173
2007	6	22	5.33	0.00025	2.265122616	6.285044828	2.01	9.6153	0.05173
2007	6	23	12.7	0.1833	2.623841202	6.392686207	1.25	9.60315	0.05173
2007	6	24	1.01	0.32155	2.757656652	6.165096552	2.62	9.591	0.05173
2007	6	25	0	0.21545	2.651484979	6.454565517	5.07	9.5788	0.05173
2007	6	26	0	0.17025	2.586167382	6.572682759	5.49	9.56665	0.05173
2007	6	27	5.59	0.17355	2.574914163	6.568989655	4.78	9.55445	0.05173
2007	6	28	4.57	0.1802	2.567085837	6.061803448	2.82	9.5423	0.05173
2007	6	29	0.25	0.1503	2.525497854	6.179558621	3.93	9.53015	0.05173
2007	6	30	0	0.13165	2.488802575	6.051151724	4.02	9.51795	0.05173
2007	7	1	0	0.1064	2.436450644	6.233789655	4.93	9.5058	0.045277
2007	7	2	0	0.08005	2.38333515	5.931048276	4.99	9.49365	0.045277
2007	7	3	0	0.0694	2.355760218	6.321286207	5.18	9.48145	0.045277
2007	7	4	6.61	0.0675	2.340294278	5.782403448	4.53	9.4693	0.045277
2007	7	5	1.02	0.05025	2.312059946	6.000731034	4.62	9.4571	0.045277
2007	7	6	0	0.02325	2.262724796	6.408324138	5	9.44495	0.045277
2007	7	7	0	0.0031	2.22106267	6.528527586	5	9.4328	0.045277
2007	7	8	0	0	2.178741144	6.128110345	5.98	9.4206	0.045277
2007	7	9	0	0	2.122572207	6.216331034	5.92	9.40845	0.045277
2007	7	10	0	0	2.064964578	6.178751724	5.53	9.39625	0.045277
2007	7	11	0	0	2.013351499	6.157955172	5.63	9.3841	0.045277
2007	7	12	0	0	1.952686649	6.160731034	5.14	9.37195	0.045277
2007	7	13	1.27	0	1.899874659	6.201513793	5.2	9.35975	0.045277
2007	7	14	0	0	1.859038835	5.880431034	6.23	9.3476	0.045277
2007	7	15	0	0	1.818262136	6.156165517	4.86	9.33545	0.045277
2007	7	16	0	0	1.773683389	6.175034483	4.89	9.32325	0.045277
2007	7	17	2.8	0	1.741186176	6.040127586	2.1	9.3111	0.045277
2007	7	18	1.78	0	1.718499443	5.960731034	4.23	9.2989	0.045277
2007	7	19	13.7	0	1.729495355	5.813448276	3.06	9.28675	0.045277
2007	7	20	0	0	1.680810851	5.844089655	4.96	9.2746	0.045277
2007	7	21	0	0	1.655589744	5.498306897	4.74	9.2624	0.045277
2007	7	22	0	0	1.631758454	5.965872414	4.64	9.25025	0.045277
2007	7	23	0	0	1.615571163	5.582313793	3.56	9.23805	0.045277
2007	7	24	0	0	1.596236343	5.958851724	4.5	9.2259	0.045277
2007	7	25	7.36	0	1.556136009	5.866858621	3.7	9.21375	0.045277
2007	7	26	0	0	1.540684504	5.726772414	3.53	9.20155	0.045277
2007	7	27	1.78	0	1.528257897	5.607672414	2.84	9.1894	0.045277
2007	7	28	0	0	1.501769602	5.659910345	3.05	9.17725	0.045277
2007	7	29	0	0	1.482843553	6.055948276	5.03	9.16505	0.045277
2007	7	30	0	0	1.464571535	5.980775862	5.24	9.1529	0.045277
2007	7	31	0	0	1.434363434	6.13417931	5.05	9.1407	0.045277
2007	8	1	0	0	1.401866221	5.967286207	4.86	9.12855	0.055845
2007	8	2	0	0	1.378443701	6.10082069	4.6	9.1164	0.055845
2007	8	3	0.25	0	1.27157346	5.807065517	4.94	9.1042	0.055845
2007	8	4	0.76	0	1.320439242	5.549151724	3.38	9.09205	0.055845
2007	8	5	0.76	0	1.306009662	5.599637931	2.85	9.0799	0.055845
2007	8	6	1.26	0	1.284590115	5.571651724	4.78	9.0677	0.055845
2007	8	7	0	0	1.265175355	5.567848276	5.32	9.05555	0.055845
2007	8	8	0	0	1.238090047	5.656065517	5.27	9.04335	0.055845
2007	8	9	0.25	0	1.239476303	5.703124138	4.73	9.0312	0.055845
2007	8	10	0	0	1.204464455	5.488258621	5.29	9.01905	0.055845
2007	8	11	0	0	1.193015598	5.478910345	4.31	9.00685	0.055845
2007	8	12	0	0	1.179042461	5.628396552	4.7	8.9947	0.055845
2007	8	13	0	0	1.172261698	5.696731034	4.89	8.9825	0.055845
2007	8	14	0	0	1.159761698	5.564834483	3.54	8.97035	0.055845
2007	8	15	0	0	1.148843154	5.261193103	3.22	8.9582	0.055845
2007	8	16	54.86	0	1.681260498	5.450506897	3.51	8.946	0.055845
2007	8	17	0	0	1.606455593	5.477493103	4.73	8.93385	0.055845
2007	8	18	0	0	1.493103679	5.331613793	3.12	8.9217	0.055845
2007	8	19	2.29	0	1.435957637	5.115434483	3.24	8.9095	0.055845
2007	8	20	64.01	0.53665	1.783616499	5.16727931	2.81	8.89735	0.055845
2007	8	21	23.62	2.3082	3.021896191	5.1883	2.25	8.88515	0.055845
2007	8	22	0	2.1067	3.643707483	5.124344828	4.81	11.1065	0.055845
2007	8	23	0	0.2368	2.606553648	5.175606897	5.3	8.5655	0.055845
2007	8	24	7.62	0	2.302588556	5.095913793	5.26	8.5655	0.055845
2007	8	25	1.01	0	2.131384196	5.204944828	2.76	7.382	0.055845
2007	8	26	0	0	2.010354223	5.125713793	4.16	7.382	0.055845
2007	8	27	0	0	1.921455041	4.922910345	3.99	7.382	0.055845
2007	8	28	0	0	1.828601942	4.854682759	4.38	7.382	0.055845
2007	8	29	0.25	0	1.766251951	4.934272414	4.47	7.382	0.055845
2007	8	30	4.06	0	1.715801561	4.989213793	1.83	6.468	0.055845
2007	8	31	0	0	1.664051282	4.952010345	3.43	6.468	0.055845
2007	9	1	0	0	1.640015608	4.969303448	3.86	6.7995	0.046019
2007	9	2	0	0	1.597340022	4.804689655	3.71	6.7995	0.046019
2007	9	3	0	0	1.574040134	4.952458621	3.99	6.7995	0.046019
2007	9	4	0	0	1.542416054	4.864072414	3.94	6.7995	0.046019
2007	9	5	0	0	1.501769602	5.085268966	3.9	6.6065	0.046019
2007	9	6	0	0	1.479287254	4.577555172	3.11	6.6065	0.046019
2007	9	7	6.85	0	1.449079153	4.776962069	3.12	6.6065	0.046019
2007	9	8	29.72	0.07285	1.528993683	4.433803448	2.18	6.6065	0.046019
2007	9	9	3.8	0.018	2.156861035	4.3646	3	10.508	0.046019
2007	9	10	0	0.0024	2.270577657	4.582568966	2.49	10.508	0.046019
2007	9	11	0.25	0	2.230234332	4.67417931	3.05	10.508	0.046019
2007	9	12	0	0	2.105008174	4.564537931	2.95	7.2525	0.046019
2007	9	13	0	0	2.028697548	4.359965517	3.43	7.2525	0.046019
2007	9	14	0	0	1.959760218	4.368203448	3.84	7.2525	0.046019
2007	9	15	0	0	1.852776699	4.278637931	2.64	7.0145	0.046019
2007	9	16	0	0	1.823650485	4.056648276	2.58	7.0145	0.046019
2007	9	17	0	0	1.78239019	3.998262069	3.26	7.0145	0.046019
2007	9	18	0	0	1.762278707	4.292441379	3.67	7.0145	0.046019
2007	9	19	0	0	1.729331847	4.363341379	3.5	6.848	0.046019
2007	9	20	0	0	1.702230398	4.177075862	3.11	6.848	0.046019
2007	9	21	0	0	1.681955407	4.035562069	3.48	6.848	0.046019
2007	9	22	0	0	1.651542921	3.739427586	3.57	6.646	0.046019
2007	9	23	0	0	1.628038647	3.887375862	3.12	6.646	0.046019
2007	9	24	0	0	1.600569305	3.612906897	3.86	6.646	0.046019
2007	9	25	7.12	0	1.588142698	3.552589655	3.1	6.646	0.046019
2007	9	26	4.31	0	1.577923449	3.555475862	1.37	6.4415	0.046019
2007	9	27	0	0	1.564924563	3.606831034	2.55	6.4415	0.046019
2007	9	28	0	0	1.554296544	3.505675862	3.13	6.4415	0.046019
2007	9	29	0	0	1.536392419	3.725106897	2.64	6.396	0.046019
2007	9	30	0	0	1.513215162	3.703572414	3.97	6.396	0.046019
2007	10	1	1.01	0	1.511253066	3.916755172	2.75	6.396	0.03243
2007	10	2	0	0	1.506715719	3.6328	3.47	6.396	0.03243
2007	10	3	6.35	0	1.490978075	3.660655172	2.09	6.308	0.03243
2007	10	4	0	0	1.494697882	3.311813793	2.93	6.308	0.03243
2007	10	5	0	0	1.475894463	3.2272	2.89	6.308	0.03243
2007	10	6	0	0	1.464612412	3.265827586	3.02	6.2175	0.03243
2007	10	7	0	0	1.450795987	3.293989655	2.41	6.2175	0.03243
2007	10	8	0	0	1.4541479	2.812748276	3.3	6.2175	0.03243
2007	10	9	0.51	0	1.386537347	2.834310345	3.19	6.2175	0.03243
2007	10	10	0	0	0.715876991	2.832437931	1.65	6.2175	0.03243
2007	10	11	0	0	0.369611296	2.884413793	1.69	5.997	0.03243
2007	10	12	0	0	0.190832381	2.812293103	1.73	5.997	0.03243
2007	10	13	0	0	0.098527826	2.715148276	2.01	5.997	0.03243
2007	10	14	0	0	0.050870468	2.744910345	1.66	5.997	0.03243
2007	10	15	0	0	0.026264707	2.520196552	2.91	5.997	0.03243
2007	10	16	5.59	0	6.529071547	2.623796552	1.47	5.997	0.03243
2007	10	17	0	0	3.370996176	2.271272414	2.49	5.997	0.03243
2007	10	18	19.81	0	13.7013386	2.439203448	2.84	21.0505	0.03243
2007	10	19	0.25	0	11.76797636	2.276913793	2.27	21.0505	0.03243
2007	10	20	0	0	1.488239316	2.212610345	2.91	21.0505	0.03243
2007	10	21	0	0	1.455864734	2.202682759	3.3	21.0505	0.03243
2007	10	22	9.65	0	1.423694537	2.228572414	1.95	21.0505	0.03243
2007	10	23	10.65	0	1.642304719	2.246331034	0.99	21.0505	0.03243
2007	10	24	0	0	1.795143813	2.006948276	0.82	21.0505	0.03243
2007	10	25	0	0	1.834427184	2.04622069	2.38	16.0775	0.03243
2007	10	26	2.03	0	1.872	2.008075862	2.5	16.0775	0.03243
2007	10	27	0.5	0	1.889264305	1.949668966	1.16	15.4635	0.03243
2007	10	28	0	0	1.831805825	2.128972414	1.23	15.4635	0.03243
2007	10	29	0	0	1.860349515	2.075093103	1.65	15.4635	0.03243
2007	10	30	0	0	1.899215259	2.027786207	2.1	15.4635	0.03243
2007	10	31	0	0	1.928948229	2.021437931	2.49	15.4635	0.03243
2007	11	1	0	0	1.939978202	2.001862069	1.57	15.4635	0.029649
2007	11	2	0	0	1.894239782	2.014106897	1.36	15.4635	0.029649
2007	11	3	0	0	1.919836512	1.848306897	1.45	15.5555	0.029649
2007	11	4	0	0	1.919057221	1.825668966	1.73	15.5555	0.029649
2007	11	5	0	0	1.92972752	1.708955172	2.7	15.5555	0.029649
2007	11	6	0	0	1.886386921	1.641313793	0.88	15.5555	0.029649
2007	11	7	0	0	1.816951456	1.500396552	0.94	15.5555	0.029649
2007	11	8	0	0	1.823893204	1.654	1.33	15.5555	0.029649
2007	11	9	0	0	1.835252427	1.710531034	1.4	15.5555	0.029649
2007	11	10	0	0	1.800786408	1.804617241	1.15	15.5555	0.029649
2007	11	11	39.62	2.91405	2.96432711	1.682086207	0.87	15.5555	0.029649
2007	11	12	14.98	3.8631	7.70977591	1.401372414	1.97	15.5555	0.029649
2007	11	13	1.27	7.839	84.51132	1.628886207	1.39	20.785	0.029649
2007	11	14	0	2.14095	4.412840136	1.403958621	1.91	20.785	0.029649
2007	11	15	0	0.667	2.876062112	1.449496552	0.76	20.785	0.029649
2007	11	16	0	0.39625	2.66616309	1.409237931	0.74	11.3675	0.029649
2007	11	17	0	0.3359	2.611609442	1.351958621	0.81	11.3675	0.029649
2007	11	18	0	0.1877	2.472901288	1.174786207	0.48	11.3675	0.029649
2007	11	19	0.5	0.1215	2.428540773	1.23192069	1.81	11.3675	0.029649
2007	11	20	0	0.10725	2.430334764	1.458158621	0.79	11.3675	0.029649
2007	11	21	18.03	0.2615	2.499321888	1.360855172	2.05	13.6661	0.029649
2007	11	22	7.87	7.27185	42.55381944	1.172482759	0.98	14.17115	0.029649
2007	11	23	0	2.70545	5.759613065	1.234689655	0.52	14.67625	0.029649
2007	11	24	0	0.86205	2.938214339	1.342127586	0.64	15.18135	0.029649
2007	11	25	7.62	0.65355	2.863173913	1.118189655	0.61	15.6864	0.029649
2007	11	26	10.41	3.8616	7.051460084	1.260686207	0.2	16.1915	0.029649
2007	11	27	0	3.85705	8.681239496	1.272793103	1.1	13.5475	0.029649
2007	11	28	0	1.1286	3.008554145	1.238634483	1.62	13.5475	0.029649
2007	11	29	0	0.6431	2.869447205	1.057510345	1.61	13.5475	0.029649
2007	11	30	0	0.4545	2.728055794	1.069724138	1.12	13.5475	0.029649
2007	12	1	0	0.36545	2.635094421	1.156627586	0.86	12.887	0.030505
2007	12	2	21.69	1.9382	2.990540702	1.142527586	2.12	12.887	0.030505
2007	12	3	0	5.2768	18.41448416	1.1329	0.44	12.887	0.030505
2007	12	4	0	1.2014	3.01561165	1.02592069	0.46	12.887	0.030505
2007	12	5	2.68	0.70185	2.882628081	0.876286207	0.88	13.4015	0.030505
2007	12	6	0.84	0.48775	2.749094421	0.981531034	0.55	13.4015	0.030505
2007	12	7	4.06	0.4567	2.72927897	0.971034483	0.48	13.4015	0.030505
2007	12	8	0	0.38435	2.661025751	0.9008	0.4	13.4015	0.030505
2007	12	9	7.48	1.19225	2.966545183	1.014237931	0.17	13.4015	0.030505
2007	12	10	0.28	1.94705	3.590562257	0.898334483	0.36	13.4015	0.030505
2007	12	11	12.65	6.5665	21.27624887	0.958068966	1.58	12.345	0.030505
2007	12	12	7.11	11.6048	120	0.936365517	0.41	12.345	0.030505
2007	12	13	13.29	11.2003	120	0.797993103	0.45	12.345	0.030505
2007	12	14	0	7.97405	105.1149813	0.855086207	0.31	12.345	0.030505
2007	12	15	0.74	3.12575	7.017811625	1.01397931	0.2	14.0615	0.030505
2007	12	16	1.02	1.63355	3.291700389	1.143044828	0.83	14.0615	0.030505
2007	12	17	2.22	1.05765	2.989230022	0.948768966	0.38	14.0615	0.030505
2007	12	18	3.32	0.86365	2.92288947	0.851675862	0.96	14.0615	0.030505
2007	12	19	0	0.93845	2.947187453	0.871093103	0.92	13.8433	0.030505
2007	12	20	1.12	0.9298	2.94806124	0.953806897	0.78	13.62515	0.030505
2007	12	21	0	1.28055	2.998169529	0.972424138	0.52	13.407	0.030505
2007	12	22	0	6.52365	32.27846154	0.968341379	1.1	13.1888	0.030505
